PointID;HorizontID;Upper limit;Lower limit;Horizon symbol;Soil texture class;Soil colour;Stones;Carbonate class;Organic matter content class;Rooting intensity
5091;1;0;34;"I; aeAp";Sl4;10YR 2/2;7;C3.3;h4;Wf4
5091;2;34;53;"II; aeGo";Sl2;2.5Y 6/2;60;C5;h0;Wf1
5091;3;53;70;"III; aeGor";Slu;2.5Y 5/1;4;C5;h0;
5091;4;70;100;"IV; aeGr";Sl2;5Y 5/1;90;C5;h0;
5096;1;0;30;"I; jeAp";Lt3;10YR 3/1;10;C3;h4;Wf4
5096;2;30;40;"I; jeM1";Lt2;10YR 3/1;10;C3;h3;Wf4
5096;3;40;54;"I; jeM2";Ls2;10YR 4/2;5;C3;h2;Wf3
5096;4;54;74;"II; fAh°Go";Lts;10YR 2/1;1;C0;h5;Wf2
5096;5;74;85;"III; fAh°Go";Lts;2.5Y 4/1;2;C0;h3;Wf2
5096;6;85;130;"III; Gro";Sl3;5Y 5/1;4;C0;h0;Wf1
5096;7;130;170;"III; Gor";Sl2;5Y 5/1;1;C0;h0;
5096;8;170;200;"III; Gr";Su2;5Y 5/1;0;C0;h0;
5097;1;0;33;"I; Ap";Sl4;10YR 4/2;2;C0;h3;Wf3
5097;2;33;60;"I; M";Su3;10YR 5/3;1;C0;h2;Wf3
5097;3;60;90;"I; Sg-M";Su3;10YR 5/4;1;C0;h0;Wf3
5097;4;90;130;"I; fBs+Sg";Su2;10YR 5/4;0;C0;h0;Wf3
5097;5;130;200;"II; lC";Su2;10YR 6/4;0;C0;h0;
5098;1;0;30;"I; Ap";Lu;10YR 3/2;0;C1;h4;Wf4
5098;2;30;54;"I; Sw-Bv";Lu;2.5Y 5/4;0;C1;h2;Wf3
5098;3;54;73;"I; Bv-Sw";Lt3;2.5Y 5/3;0;C1;h0;Wf3
5098;4;73;160;"II; Swd";Tu4;2.5Y 5/2;0;C1;h1;Wf2
5098;5;160;200;"II; Sd";Ts3;10YR 5/3;0;C0;h0;
5102;1;0;28;"I; aeAp";Lu;10YR 3/2;30;C4;h3;Wf3
5102;2;28;55;"I; aelC";Lu;10YR 5/2;45;C5;h1;Wf2
5102;3;55;75;"II; aelC";Lu;10YR 5/2;75;C5;h3;Wf1
5103;1;0;30;"I; ernHvp";Lt2;10YR 2/1;10;C4;h6;Wf4
5103;2;30;38;"I; ernHw";Lt2;10YR 2/1;15;C4;h6;Wf3
5103;3;38;50;"II; eGor";Slu;5Y 5/1;60;C5;h1;Wf1
5103;4;50;70;"II; eGr1";Sl3;5Y 5/1;60;C5;h0;
5103;5;70;100;"II; eGr2";Slu;5Y 5/2;60;C4;h0;
5104;1;0;30;"I; Ap";Lu;10YR 3/2;0;C0;h3;Wf3
5104;2;30;53;"I; Sdw-Bt";Tu4;10YR 4/3;0;C0;h1;Wf2
5104;3;53;100;"I; Bt-Swd";Tu4;2.5Y 4/4;0;C0;h1;Wf1
5104;4;100;201;"I; Swd";Lu;2.5Y 5/4;0;C0;h0;
5108;1;0;10;"I; Ah";Ut3;10YR 4/2;3;C0;h2;Wf6
5108;2;10;30;"I; M1";Ut3;10YR 4/2;3;C0;h2;Wf5
5108;3;30;50;"I; M2";Ut4;10YR 4/3;3;C0;h2;Wf4
5108;4;50;68;"I; Sw-M";Ut4;10YR 4/3;2;C0;h2;Wf3
5108;5;68;150;"II; Sdw";Tu4;10YR 5/4;2;C0;h1;Wf1
5108;6;150;190;"II; Sd";Tu3;10YR 5/6;10;C0;h0;
5109;1;0;30;"I; Ap";Ut4;10YR 4/2;8;C0;h3;Wf5
5109;2;30;56;"I; Bv";Ut4;10YR 4/4;10;C0;h2;Wf4
5109;3;56;70;"I; Bv-ilCv";Sl4;10YR 4/4;40;C0;h1;Wf4
5109;4;70;100;"II; elCv1";Slu;10YR 4/3;60;C4;h2;Wf4
5109;5;100;120;"II; elCv2";Slu;10YR 4/3;70;C3;h2;Wf3
5110;1;0;12;"I; eAp1";Slu;10YR 3/3;2;C3;h3;Wf5
5110;2;12;32;"I; eAp2";Slu;10YR 3/3;2;C3;h3;Wf4
5110;3;32;78;"I; elCv";Su4;2.5Y 5/3;2;C3;h0;Wf2
5110;4;78;115;"II; elCv";gS;2.5Y 5/2;75;C4;h1;Wf2
5111;1;0;32;"I; aAp";Ls4;10YR 3/1;4;C0;h3;Wf4
5111;2;32;67;"I; aM";Slu;10YR 2/1;5;C0;h4;Wf3
5111;3;67;96;"II; alC-Go1";Sl2;2.5Y 5/2;30;C0;h1;Wf2
5111;4;96;190;"II; alC-Go2";mSfs;2.5Y 5/2;10;C0;h0;
5114;1;0;31;"I; Ap";Slu;10YR 3/2;3;C0;h3;Wf4
5114;2;31;51;"I; Bv";Slu;10YR 4/3;4;C0;h2;Wf2
5114;3;51;70;"II; Bv";Sl2;10YR 4/3;1;C0;h1;Wf2
5114;4;70;90;"II; Bv+elCv";Sl2;2.5Y 4/4;1;C4;h0;Wf1
5114;5;90;120;"II; elCv";Su2;2.5Y 4/2;0;C3;h0;
5114;6;120;200;"III; elCv";fSms;2.5Y 6/3;0;C3;h0;
5115;1;0;27;"I; aAp";Lt2;10YR 4/2;1;C0;h3;Wf0
5115;2;27;50;"I; aM1";Lt2;10YR 4/2;1;C0;h3;Wf0
5115;3;50;70;"I; aM2";Lt2;10YR 4/2;1;C0;h3;Wf0
5115;4;70;90;"I; arGo-M";Lt2;10YR 4/2;1;C0;h3;Wf0
5115;5;90;103;"I; aGco";Lt2;10YR 5/1;1;C1;h1;Wf0
5115;6;103;160;"II; aeGro";Ut2;2.5Y 6/2;1;C4;h0;
5115;7;160;200;"III; aeGr";Ut2;2.5Y 6/2;50;C4;h0;
5116;1;0;10;"I; eR-Ah";Us;10YR 3/3;1;C3.4;h3;Wf5, Wg1
5116;2;10;20;"I; eR-rAp";Us;10YR 4/3;1;C3.4;h2;Wf3, Wg1
5116;3;20;53;"I; eR";Us;10YR 3/3;0;C3.4;h1;Wf2, Wg1
5116;4;53;67;"I; efAh-R";Us;10YR 4/3;0;C3.4;h2;Wf2, Wg1
5116;5;67;96;"I; eR";Us;10YR 5/3;0;C3.4;h1;Wf2, Wg1
5116;6;96;120;"I; efAh-R";Us;10YR 4/3;0;C3.4;h2;Wf2, Wg1
5116;7;120;135;"I; eR";Us;10YR 5/3;0;C3.4;h1;
5116;8;135;201;"I; elCv";Us;10YR 6/3;0;C4;h0;
5117;1;0;29;"I; Ap";Ut4;10YR 3/3;1;C0;h3;Wf5
5117;2;29;50;"I; Sw-M";Ut4;10YR 5/4;1;C0;h2;Wf2
5117;3;50;72;"II; Swd";Tu4;10YR 6/4;4;C0;h1;Wf0
5117;4;72;135;"II; Sd";Tu3;7.5YR 6/6;10;C0;h0;Wf0
5117;5;135;140;"III; Cv";Tu3;5YR 4/2;0;C0;h0;Wf0
5121;1;0;10;"I; Ah";Ls4;7.5YR 2.5/2;15;C0;h5;Wf6
5121;2;10;33;"I; rAp";Ls4;7.5YR 3/3;15;C0;h4;Wf5
5121;3;33;53;"I; Ah-Bv";Ls4;7.5YR 4/6;20;C0;h3;Wf4
5121;4;53;73;"I; Bv";Ls4;7.5YR 4/4;40;C0;h3;Wf2
5121;5;73;135;"I; ilCv";Lts;5YR 4/6;40;C0;h0;Wf1
5121;6;135;145;"I; imC";NA;10YR 6/3;100;C0;h0;
5122;1;0;20;"I; Ap";Lts;5YR 3/3;5;C0;h3;Wf4
5122;2;20;47;"I; Bv";Lts;5YR 5/4;10;C0;h1;Wf3
5122;3;47;70;"I; Bv-Cv";Ts3;5YR 4/4;15;C0;h0;Wf2
5122;4;70;120;"I; ilCv";Lts;2.5YR 4/4;50;C0;h0;
5123;1;0;25;"I; aeAh";Tu3;10YR 3/3;0;C3.4;h2;Wf4
5123;2;25;54;"I; aeSw-M";Tu3;10YR 4/4;0;C3.4;h1;Wf2
5123;3;54;160;"I; aeSd-Go";Lt2;10YR 4/3;0;C3.4;h0;Wf1
5123;4;160;201;"I; aeGor";Ts4;10YR 4/2;1;C3.4;h0;
5124;1;0;7;"I; Ap";Tu2;10YR 3/2;1;C0;h3;Wf1, Wg0
5124;2;7;30;"I; rAp";Tu2;10YR 3/2;1;C0;h3;Wf4, Wg2
5124;3;30;47;"I; P1";Tu2;10YR 3/2;1;C0;h2;Wf3, Wg2
5124;4;47;96;"I; P2";Tu2;10YR 3/2;1;C0;h2;Wf2, Wg0
5124;5;96;170;"I; P3";Tu2;2.5Y 4/2;---;C1;h0;
5128;1;0;28;"I; Ap";Tu3;10YR 4/4;10;C2;h3;Wf4
5128;2;28;40;"I; Bv-Tv+cCv";Tu2;10YR 5/8;7;C2;h2;Wf2
5128;3;40;75;"II; cCv";Lt3;10YR 5/6;65;C4;h1;Wf2
5130;1;0;10;"I; Ah";Tu3;10YR 4/2;4;C0;h3;Wf6
5130;2;10;30;"I; rAp";Tu3;10YR 4/2;4;C0;h1;Wf5
5130;3;30;67;"I; Tv1";Tt;10YR 5/8;25;C1;h1;Wf3
5130;4;67;190;"I; Tv2";Tt;10YR 5/8;80;C1;h0;Wf1
5131;1;0;20;"I; eAp";Lt3;10YR 3/2;30;C6;h3;Wf4
5131;2;20;46;"I; Bv+eCv";Ts2;10YR 4/4;45;C6;h2;Wf2
5131;3;46;70;"II; eCv";Ts4;10YR 6/8;65;C7;h1;Wf1
5132;1;0;6;"I; aeAh";Lts;10YR 3/2;2;C3;h3;Wf6, Wg2
5132;2;6;18;"I; aeM";Ls4;10YR 3/2;4;C3;h3;Wf4, Wg0
5132;3;18;34;"I; aeCv-Go";Slu;10YR 3/3;65;C3;h2;Wf4, Wg0
5132;4;34;66;"I; aeGo-Mc";Ls4;10YR 4/3;4;C4;h2;Wf2, Wg0
5132;5;66;140;"I; aeCv-Go";Su2;10YR 6/3;85;C4;h1;Wf2, Wg0
5132;6;140;170;"I; aeGro";mSgs;NA;85;C4;h1;
5133;1;0;20;"I; Ap1";Ut3;10YR 4/3;1;C0;h3;Wf5
5133;2;20;30;"I; Ap2";Ut3;10YR 4/3;1;C0;h3;Wf2
5133;3;30;73;"I; Sw-Al";Ut3;10YR 5/4;1;C0;h2;Wf0
5133;4;73;115;"I; Sd-Bt";Ut4;10YR 5/4;1;C0;h1;Wf0
5133;5;115;140;"II; Sd";Tt;10YR 4/6;10;C0;h0;Wf0
5134;1;0;30;"I; Ap";Ls3;2.5Y 3/2;2;C0;h3;Wf4
5134;2;30;66;"I; M-Sw";Lu;2.5Y 4/2;2;C0;h2;Wf2
5134;3;66;160;"II; eSd1";Tu3;2.5Y 5/4;4;C3.3;h0;Wf1
5134;4;160;201;"II; eSd2";Ut4;5Y 6/2;2;C3.3;h0;
5135;1;0;22;"I; Ap";Us;10YR 4/2;5;C0;h3;Wf5
5135;2;22;34;"I; M";Us;10YR 4/3;5;C0;h2;Wf5
5135;3;34;54;"I; Sw-M";Ls2;2.5Y 5/3;15;C0;h2;Wf4
5135;4;54;130;"II; Sd";Tu3;10YR 5/4;1;C0;h1;Wf2
5135;5;130;165;"III; Sd";Tu3;10YR 5/3;10;C0;h0;Wf0
5136;1;0;27;"I; Ap";Ut3;10YR 4/3;1;C0;h3;Wf5
5136;2;27;46;"I; Al-Sw";Ut3;10YR 5/3;1;C0;h1;Wf4
5136;3;46;72;"II; Bt-Sd";Lu;2.5Y 5/4;1;C0;h0;Wf2
5136;4;72;201;"II; Sd";Tu3;2.5Y 5/4;1;C0;h0;Wf1
5137;1;0;30;"I; Ap";Sl4;10YR 3/3;8;C0;h3;Wf4, Wg2
5137;2;30;46;"I; M";Sl4;10YR 4/3;15;C0;h2;Wf3, Wg1
5137;3;46;73;"II; Bvt";Ls4;7.5YR 4/4;30;C0;h1;Wf3
5137;4;73;201;"II; ilCv";Ls4;7.5YR 5/4;25;C0;h0;Wf2
5138;1;0;30;"I; jAp";Ls3;10YR 4/2;4;C0;h3;
5138;2;30;50;"I; eGo-jM";Sl4;10YR 4/3;5;C3.2;h3;
5138;3;50;120;"II; Go";Lu;10YR 5/2;0;C0;h1;
5138;4;120;200;"II; eGor";Ut2;10YR 6/1;0;C3;h0;
5139;1;0;30;"I; aAcp";Sl4;10YR 3/2;10;C1;h3;Wf4
5139;2;30;50;"I; aGco";mSgs;10YR 5/1;80;C1;h2;Wf3
5139;3;50;140;"I; aeGco";mSgs;10YR 5/1;80;C3;h1;Wf3
5140;1;0;12;"I; Ah";Ls4;10YR 3/3;4;C0;h4;Wf6
5140;2;12;31;"I; Bv-Ah";Ls4;10YR 4/3;4;C0;h3;Wf4
5140;3;31;70;"I; Bv";Ls4;10YR 4/4;4;C0;h1;Wf2
5140;4;70;96;"I; Sw-Bv";Sl4;10YR 5/4;4;C0;h0;Wf1
5140;5;96;110;"I; Swd";Sl4;10YR 6/4;2;C0;h0;
5140;6;110;201;"II; ilC";mSfs;10YR 5/6;---;C0;h0;
5141;1;0;14;"I; Ap";Sl3;10YR 3/2;3;C0;h3;Wf4
5141;2;14;28;"I; rAp";Sl3;10YR 3/2;3;C0;h3;Wf2
5141;3;28;54;"I; M";Sl3;10YR 4/2;3;C0;h2;Wf1
5141;4;54;72;"II; M";Ls2;10YR 4/2;2;C0;h2;Wf1
5141;5;72;170;"II; Sdw-M";Ls3;10YR 4/2;2;C0;h2;Wf1
5141;6;170;195;"III; elCv";Lt2;2.5Y 5/2;25;C3;h0;
5144;1;0;15;"I; Ap1";Ut3;10YR 4/2;0;C0;h3;Wf3
5144;2;15;36;"I; Ap2";Ut3;10YR 4/3;0;C0;h3;Wf2
5144;3;36;63;"I; Al-Bv";Tu3;10YR 5/4;0;C0;h2;Wf1
5144;4;63;90;"II; Btv";Tu3;10YR 6/6;0;C0;h1;Wf1
5144;5;90;130;"II; Swd-Bv";Ut4;10YR 6/4;0;C0;h1;Wf1
5144;6;130;190;"II; Sw-Bv";Ut3;2.5Y 5/3;0;C0;h0;
5144;7;190;201;"III; Sd-Bv-P";Tu3;2.5Y 6/3;0;C0;h0;
5145;1;0;13;"I; eAh";Ls2;10YR 3/2;40;C4;h3;Wf6
5145;2;13;32;"I; erAp";Ls2;10YR 3/2;40;C5;h3;Wf5
5145;3;32;105;"II; elC";mSgs;2.5Y 6/2;95;C5;h0;
5146;1;0;27;"I; Ap1";Lu;10YR 4/2;3;C1;h3;Wf3
5146;2;27;37;"I; Ap2";Lt2;10YR 4/2;3;C1;h3;Wf2
5146;3;37;54;"I; Ahl-Bv";Lt2;10YR 5/4;4;C1;h2;Wf2
5146;4;54;98;"II; Btv";Lt3;10YR 4/4;7;C0;h1;Wf1
5146;5;98;175;"II; Bv";Lt3;10YR 4/4;15;C0;h0;
5148;1;0;30;"I; Ap";Lts;10YR 4/3;15;C0;h3;Wf5
5148;2;30;54;"I; Bv";Lts;7.5YR 4/6;15;C1;h2;Wf3
5148;3;54;110;"II; elC";mSgs;10YR 6/3;90;C3.4;h1;Wf3
5150;1;0;22;"I; eAp1";Lt2;10YR 2/1;18;C3.4;h4;Wf4
5150;2;22;32;"I; eAp2";Lt2;10YR 3/1;35;C3.4;h4;Wf3
5150;3;32;51;"I; eAh+lCv";Ls4;10YR 3/1;55;C3;h4;Wf2
5150;4;51;73;"II; elCv1";Su4;2.5Y 7/2;75;C4;h1;Wf2
5150;5;73;115;"II; elCv2";Su4;2.5Y 6/1;85;C4;h0;Wf1
5152;1;0;31;"I; eAp";Lu;10YR 2/1;25;C5;h4;Wf4
5152;2;31;50;"I; elC";Uls;10YR 5/2;65;C5;h2;Wf3
5152;3;50;90;"II; elC";Su3;10YR 6/1;80;C5;h1;Wf2
5153;1;0;20;"I; Ap";Lt2;10YR 4/4;10;C2;h3;Wf5
5153;2;20;45;"I; Ah-Bv";Lt2;10YR 4/4;15;C1;h3;Wf4
5153;3;45;75;"II; elCv";Sl3;10YR 5/3;80;C5;h1;Wf2
5154;1;0;25;"I; rnHvp";Lt2;5Y 2.5/1;20;C3.2;h6;Wf5
5154;2;25;70;"II; eGor";Lts;5Y 5/2;80;C5;h2;Wf3
5154;3;70;120;"III; eGr";Su4;5Y 6/2;50;C5;h1;Wf1
5155;1;0;20;"I; rAp";Ls4;10YR 3/3;4;C0;h4;Wf6
5155;2;20;70;"I; Bv";Ls4;10YR 4/4;65;C0;h1;Wf3
5155;3;70;97;"I; Cv";St3;7.5YR 4/4;55;C0;h0;Wf1
5155;4;97;140;"I; elCv";Su3;2.5Y 7/4;80;C3.2;h0;
5157;1;0;8;"I; Ah";Sl4;10YR 3/1;10;C0;h4;Wf5, Wg2
5157;2;8;27;"I; reAp";Ls2;10YR 3/1;25;C3.2;h3;Wf3, Wg1
5157;3;27;46;"I; eM";Ls2;10YR 4/3;30;C3.2;h2;Wf3
5157;4;46;125;"II; Bv";Lt2;10YR 5/4;40;C0;h1;Wf1
5157;5;125;160;"II; ilCv-Bv";Lt2;10YR 5/4;30;C0;h0;
5159;1;0;30;"I; Ap";Ut3;10YR 3/3;3;C0;h3;Wf3
5159;2;30;46;"I; Bv-Sw";Ut3;10YR 5/6;0;C0;h0;Wf1
5159;3;46;120;"I; Swd";Ut3;10YR 6/6;0;C0;h0;Wf0
5159;4;120;200;"I; Sd";Ut4;10YR 5/6;0;C0;h0;
5162;1;0;26;"I; Ap1";Ut3;10YR 4/2;2;C0;h3;Wf2
5162;2;26;31;"I; Ap2";Ut3;10YR 4/2;2;C0;h3;Wf3
5162;3;31;49;"I; Ahl-Bv";Ut3;10YR 4/4;2;C0;h2;Wf2
5162;4;49;140;"II; Btv";Ut3;10YR 6/4;0;C0;h1;Wf2
5162;5;140;195;"II; Bv";Ut2;10YR 6/4;0;C0;h0;
5163;1;0;10;"I; ejAh";Ut2;2.5Y 4/2;1;C3;h2;Wf5
5163;2;10;30;"I; ejrAp";Ut2;10YR 6/3;0;C4;h1;Wf3
5163;3;30;53;"I; Sw-ejCv";Ut2;10YR 6/2;0;C4;h1;Wf2
5163;4;53;200;"I; Sd-ejCv";Ut2;10YR 6/2;0;C4;h0;Wf0
5164;1;0;13;"I; aAh";Ls2;10YR 3/2;4;C0;h3;Wf6
5164;2;13;28;"I; arAp";Ls2;10YR 3/2;4;C0;h3;Wf5
5164;3;28;72;"I; aGro";Lts;2.5Y 4/2;17;C0;h2;Wf2
5164;4;72;80;"I; aGr";Lts;10YR 5/1;80;C0;h0;Wf1
5165;1;0;34;"I; aAp";Us;10YR 3/4;1;C0;h2;Wf4
5165;2;34;50;"I; aM";Us;10YR 5/6;0;C0;h1;Wf3
5165;3;50;74;"I; aSw-M";Ut4;7.5YR 4/6;0;C0;h0;Wf1
5165;4;74;140;"I; aSd";Lt2;7.5YR 5/4;0;C0;h0;
5165;5;140;155;"I; ailCv";Su2;2.5Y 6/4;0;C0;h0;
5166;1;0;11;"I; Ah";Sl4;10YR 3/3;10;C0;h4;Wf5, Wg2
5166;2;11;30;"I; rAp";Sl4;10YR 3/3;10;C0;h4;Wf4, Wg1
5166;3;30;48;"I; M";Sl4;10YR 3/3;10;C0;h3;Wf4, Wg0
5166;4;48;99;"II; Bv";Sl4;10YR 5/4;15;C0;h2;Wf2, Wg0
5166;5;99;145;"II; ilCv";Sl4;10YR 5/6;15;C0;h1;
5168;1;0;10;"I; nHv";Hn;7.5YR 2.5/2;3;C0;h7;Wf6
5168;2;10;33;"I; rnHv-rnHw";Hn;10YR 2/2;2;C0;h6;Wf5
5168;3;33;53;"I; rnHw";Hn;10YR 2/1;2;C0;h6;Wf2
5168;4;53;74;"II; aGr";Sl4;GLEY1 3/10Y;5;C0;h4;
5168;5;74;100;"III; aGr";gS;GLEY1 4/10Y;50;C0;h2;
5176;1;0;12;"I; Ah";Tt;10YR 4/2;2;C0;h3;Wf6, Wg0
5176;2;12;20;"I; rAp";Tt;10YR 4/3;40;C0;h3;Wf4, Wg0
5176;3;20;30;"I; Bv-Tv";Tu2;10YR 4/4;85;C0;h3;Wf2, Wg1
5176;4;30;60;"II; Tv";Tt;10YR 5/8;85;C0;h1;Wf1, Wg0
5178;1;0;30;"I; eAp";Ls2;10YR 4/3;10;C4;h3;Wf3
5178;2;30;50;"II; Bv-Cv";Lu;10YR 5/6;4;C2;h2;Wf2
5178;3;50;160;"III; eCv";Uls;2.5Y 6/4;2;C4;h1;Wf1
5180;1;0;30;"I; Ap";Lu;10YR 4/3;1;C0;h3;Wf4, Wg0
5180;2;30;50;"I; Sw-M";Uls;10YR 4/3;1;C0;h2;Wf3, Wg0
5180;3;50;70;"II; Al-Sw";Uls;10YR 5/3;1;C0;h2;Wf3, Wg0
5180;4;70;100;"II; Bt-Swd";Ls2;10YR 5/4;2;C0;h1;Wf2, Wg2
5180;5;100;201;"III; Sd";Lt2;10YR 5/6;3;C0;h0;
5181;1;0;20;"I; Ap1";Slu;10YR 4/3;4;C0;h3;Wf4
5181;2;20;28;"I; Ap2";Lu;10YR 4/3;3;C0;h1;Wf3
5181;3;28;54;"I; Al-Bv";Lu;10YR 4/6;4;C0;h1;Wf3
5181;4;54;100;"II; Bt-Swd";Lt2;10YR 5/6;3;C0;h1;Wf1
5181;5;100;160;"III; Sd-Btv";Lts;7.5YR 4/4;15;C0;h0;
5181;6;160;190;"III; Bv";Ls2;10YR 5/6;15;C0;h0;
5182;1;0;13;"I; Ah";Ut3;10YR 4/2;5;C0;h3;Wf6
5182;2;13;22;"I; Sw-rAp";Ut3;2.5YR 5/2;5;C0;h2;Wf5
5182;3;22;40;"I; M-Sw-Go1";Ut4;2.5Y 6/3;5;C0;h2;Wf4
5182;4;40;61;"I; M-Sw-Go2";Lu;10YR 5/1;1;C0;h2;Wf2
5182;5;61;110;"II; Sd-Gro";Tu3;10YR 5/1;1;C0;h1;Wf1
5182;6;110;160;"III; Gr";Sl4;10YR 5/1;1;C0;h0;
5183;1;0;10;"I; Ah";Ut3;10YR 4/3;5;C0;h3;Wf6
5183;2;10;27;"I; rAp";Ut3;10YR 4/3;15;C0;h3;Wf5
5183;3;27;70;"I; M";Ut3;10YR 4/4;20;C0;h3;Wf3
5183;4;70;150;"II; lC";Tu3;10YR 5/4;10;C0;h1;Wf0
5183;5;150;200;"III; elC";Lt3;2.5Y 6/3;35;C3;h0;Wf0
5184;1;0;13;"I; Ap1";Ls3;10YR 4/3;45;C0;h3;W0
5184;2;13;30;"I; Ap2";Ls3;10YR 4/3;45;C0;h2;W0
5184;3;30;74;"II; Bv1";Sl4;10YR 5/6;65;C0;h0;W0
5184;4;74;110;"II; Bv2";St2;10YR 4/6;65;C0;h0;W0
5184;5;110;165;"II; lC";Su3;10YR 5/6;65;C0;h0;W0
5186;1;0;30;"I; Ap";Lts;2.5Y 4/3;1;C0;h3;Wf1
5186;2;30;48;"I; sSew";Lts;2.5Y 5/2;1;C0;h1;Wf1
5186;3;48;72;"II; sSdg1";Lt3;2.5Y 5/3;1;C0;h1;Wf0
5186;4;72;157;"II; sSdg2";Tu3;5Y 5/2;0;C0;h0;Wf0
5186;5;157;170;"III; fF";Ls2;GLEY1 4/10Y;0;C0;h3;
5186;6;170;190;"IV; Gr";Ls2;GLEY1 6/10Y;0;C0;h0;
5187;1;0;12;"I; aAh";Ls3;10YR 3/2;1;C0;h3;Wf6
5187;2;12;30;"I; arAp";Ls3;10YR 3/2;1;C0;h3;Wf5
5187;3;30;60;"I; aM";Ls3;10YR 5/4;1;C0;h2;Wf2
5187;4;60;70;"I; aM-Go";Ls2;10YR 5/4;1;C0;h2;Wf1
5187;5;70;80;"I; aM-Gro";Ls4;10YR 5/3;4;C0;h0;Wf1
5187;6;80;165;"II; aGor";Sl4;5Y 6/2;50;C0;h1;Wf1
5187;7;165;180;"II; aeGr";Sl4;2.5Y 5/2;50;C3;h0;
5187;8;180;200;"III; aeGr";mSfs;2.5Y 5/2;0;C3;h0;
5189;1;0;11;"I; aeAh";Tu3;10YR 2/2;15;C3.3;h4;Wf5
5189;2;11;22;"I; aerAp";Tu3;10YR 2/2;15;C3.3;h4;Wf4
5189;3;22;42;"I; aGo";Tu2;10YR 3/2;4;C2;h3;Wf3
5189;4;42;100;"II; aeGo";mSfs;10YR 5/2;80;C5;h1;Wf1
5191;1;0;20;"I; rGco-nHp";Hn;10YR 2/1;50;C3;h6;W0
5191;2;20;30;"I; rGco-nH°rnHp";Hn;10YR 2/1;50;C3;h6;W0
5191;3;30;50;"II; erGcr1";Uls;2.5Y 6/1;85;C4;h2;W0
5191;4;50;62;"II; erGcr2";mSfs;5Y 6/1;85;C4;h1;W0
5191;5;62;74;"II; erGcr3";Slu;2.5Y 6/1;85;C4;h0;W0
5191;6;74;108;"II; eGco";mSfs;5Y 6/1;85;C4;h0;W0
5192;1;0;30;"I; Ap";Ut3;10YR 4/3;1;C0;h2;Wf3
5192;2;30;60;"I; M";Ut4;10YR 4/4;0;C0;h2;Wf2
5192;3;60;100;"II; Sdg-Bv";Tu3;10YR 5/4;0;C0;h1;Wf1
5192;4;100;200;"II; Bv";Lu;10YR 5/6;0;C0;h0;
5193;1;0;31;"I; Ap";Ut4;10YR 4/2;4;C0;h3;Wf5
5193;2;31;50;"I; Bv";Tu3;10YR 5/3;1;C0;h2;Wf2
5193;3;50;100;"I; Bv-Sw";Tu3;10YR 5/6;1;C0;h1;Wf0
5193;4;100;148;"II; Sd";Ts2;7.5YR 5/6;40;C0;h0;Wf0
5203;1;0;20;"I; Ap";Slu;10YR 4/2;10;C0;h3;Wf4
5203;2;20;70;"II; Bt";Ls3;10YR 4/4;50;C0;h1;Wf2
5203;3;70;100;"III; clCv";mSgs;10YR 5/4;60;C7;h0;
5204;1;0;12;"I; Ah1";Ls2;10YR 3/2;5;C0;h3;Wf6
5204;2;12;26;"I; Ah2";Ls3;10YR 3/2;15;C0;h1;Wf5
5204;3;26;50;"I; Sdw";Lt2;2.5Y 5/3;10;C0;h1;Wf3
5204;4;50;120;"II; Swd";Lt2;2.5Y 5/4;5;C0;h0;Wf1
5204;5;120;200;"II; eSd";Slu;2.5Y 6/3;2;C3.3;h0;
5207;1;0;10;"I; aAh";Tu3;10YR 3/2;2;C0;h3;Wf6
5207;2;10;52;"I; aM";Ut4;10YR 4/2;4;C0;h3;Wf4
5207;3;52;92;"I; aM-Go";Lu;10YR 4/3;4;C0;h2;Wf2
5207;4;92;125;"II; aGo";Lu;10YR 5/4;10;C0;h1;Wf1
5207;5;125;180;"II; aGro";Lt2;10YR 4/4;20;C0;h0;
5207;6;180;201;"II; aGor";Ls2;10YR 4/3;40;C0;h0;
5208;1;0;30;"I; Ap";Ut3;2.5Y 4/3;2;C0;h2;Wf3
5208;2;30;40;"I; Bv";Tu4;2.5Y 4/4;2;C0;h1;Wf2
5208;3;40;50;"I; Sdg-Bv";Ut4;2.5Y 5/4;2;C0;h1;Wf1
5208;4;50;70;"I; Bv-Sdg1";Ut4;2.5Y 5/6;2;C0;h1;Wf1
5208;5;70;150;"I; Bv-Sdg2";Ut4;2.5Y 6/6;2;C0;h1;Wf1
5208;6;150;201;"II; Bt";Lu;10YR 4/6;---;C0;h0;
5209;1;0;23;"I; Ap";Uls;10YR 3/2;2;C0;h3;Wf5
5209;2;23;50;"I; Sw-Al";Lu;10YR 5/6;4;C0;h1;Wf3
5209;3;50;90;"I; Swd-Bt";Lu;10YR 4/6;4;C0;h0;Wf1
5209;4;90;120;"I; Bv";Lu;10YR 4/6;5;C0;h1;
5209;5;120;160;"I; elCv";Lu;10YR 4/6;---;C3.2;h0;
5209;6;160;201;"II; ilCv";Lt3;10YR 4/6;---;C0;h0;
5211;1;0;28;"I; aeAp";Uls;10YR 3/2;7;C3.4;h3;Wf4
5211;2;28;52;"I; aeM";Ls2;10YR 3/3;7;C3.4;h2;Wf3
5211;3;52;73;"II; aeM";Ls3;10YR 4/2;40;C3.4;h1;Wf2
5211;4;73;140;"III; aeGo";Ls4;2.5Y 5/3;40;C3.4;h0;
